grp,id,screenName,content,valence,dominance,harm,fairness
0,1776,Adelp88,"@ABC @DavidMuir Gun is not the problem its people, the congress need to go beyond the weapon, gunless society is not a guarrantee of safety.",0.541666667,0.541666667,3,0.142889929
0,1777,jonwolinsky,Why doesn't gun control work? by Tom Kehoe https://t.co/9WZhduP4Gb,0.541666667,0.270833333,3,0.349200181
0,1778,corlettbenn,#CashinIn American have to be free to protect themselves It's not about gun control but ideology,0.541666667,0.458333333,1,0.845295042
0,1779,andynolch,Gun Control THE KiNK POdcast Episode 2 Andy Nolch https://t.co/FurE4syJrk via @YouTube,0.541666667,0.354166667,0,0.656830663
0,1780,SOTWIFUNNY,"If you support gun control please look at what happened with the U.S.S.R, England, China &amp; England after they banned guns. #guncontrolnow",0.541666667,0.666666667,2,0.000569275
0,1781,MattiMcGee,HAHAHAHA it's getting turned into a gun control issue,0.541666667,0.375,0,0.643799588
0,1782,luise61088,@WhiteHouse @POTUS don't do anything with our gun control is our constitutional rights to defend ourselves.,0.541666667,0.375,0,0.626401468
0,1783,Gabe_Cochran,"...and, ""we love Islam."" We also know that. Gun control.  https://t.co/pg9Bb9Eu7u",0.541666667,0.270833333,0,0.614610108
1,1784,SESocialJustice,Feds indict third suspect – making point about Michigan out of control gun violence –… https://t.co/n5vGXefWNX https://t.co/dNCtOySrz4,0.541666667,0.395833333,0,0.460387445
1,1785,UniteWomenKY,Jim #Gray Is Testing #Gun Control as Way 2 Unseat Repubs | https://t.co/YKaGCXRgkD https://t.co/wPG46YjFc8 #ElectionsMatter,0.541666667,0.333333333,0,0.697106489
1,1786,OmanoE,"@piersmorgan  You should be happy because your friend for president, Trump is opposed to gun control.",0.541666667,0.4375,0,0.296052214
0,1787,brisque,Sandy Hook Gun Manufacturer Lawsuit Dismissed; Democrats Lie Explained https://t.co/lh12FqIzpa,0.541666667,0.458333333,0,0.274788322
0,1788,56TerryL,@katyperry @HillaryClinton gun control is what controls government.,0.541666667,0.5,3,0.447101754
1,1789,megkhawk,@acihoski my question is: how many people could a person kill with a knife vs a gun? I an courage you to study the Australian gun laws.,0.541666667,0.541666667,0,0.047133676
1,1790,CaliforniaNOW,Celebrities Need to Put Their Money Where Their Gun Violence Awareness Selfie Is https://t.co/q5KKhMGx0g,0.541666667,0.583333333,0,0.157399868
1,1791,Seanba_,"If Valve won't develop L4D3, nothing you can do folks. Although the second amendment people, maybe there is, I dont know",0.541666667,0.25,0,0.906029973
0,1792,EliQRoberts,"@jr_chillin550 @ezraklein But, the gun isn't doing the violence... it's the human committing the act. The gun is merely the tool.",0.541666667,0.5,2,0.242333247
0,1793,Macroshock,"In the wake of the Bangladesh tragedy, the Democrats are pushing gun control even harder!",0.541666667,0.458333333,2,0.542482715
1,1794,loveocmd,We have Law and Order everyday on our TV's. Now what do we do about gun violence? #debatenight,0.541666667,0.416666667,0,0.45801048
0,1795,she126,Gun Used in Paris Terrorist Attacks came from Obama and Holder's 'Fast and Furious' Operation  https://t.co/Bo5MULckFR via @shareaholic,0.541666667,0.4375,0,0.731097622
1,1796,SelmanDesign,Watch “SUPER SHORT FILMS  - GUN CONTROL” on #Vimeo https://t.co/KrpFIHIhNw#america #usa #design #politics #graphicdesign #illustration,0.541666667,0.375,0,0.773904472
1,1797,JuliaGeist,the price of countless lives lost to gun violence everyday in the US ... (this is part of a project I'm working on) https://t.co/lk2wUKzS2m,0.541666667,0.541666667,2,0.310504906
1,1798,BosleyPamela,One of the interviews in LA with Stephanie addressing the senseless every day gun violence . #UndertheGun https://t.co/kyfMWX6Tsr,0.541666667,0.5625,2,0.574105301
0,1799,azmachman,@mike4193496 @realDonaldTrump @HillaryClinton &amp; remember the great success of Fast &amp; Furious That was a terrific gun control act! @FoxNews,0.541666667,0.479166667,0,0.300052495
1,1800,Sophie_LeGore,We need to do SOMETHING to end gun violence. Whether it's better training for officers or banning semi-automatic weapons. #enough,0.541666667,0.75,1,0.77390056
0,1801,HUNTER54,Bloomberg: Hands Off Our Nevada Gun Rights https://t.co/cmI7jX0PYr,0.541666667,0.5,0,0.032896517
1,1802,glaverghetta,"Recent shootings aren't a refutation of gun control in Baltimore, Chicago or anywhere else https://t.co/z7JuSQCHuN https://t.co/e0Z6dYPC0O",0.541666667,0.416666667,0,0.794303305
0,1803,wwtcorp,New Rule Uses Social Security Records to Block Second Amendment Rights https://t.co/v53SBZxtgo #gunsamerica @M0L0NL4BE @AZWS @AmmoLand @,0.541666667,0.458333333,0,0.572585874
1,1804,ShiraPiven,Almost 4 years after sandy hook we have done nothing. --senator Chris Murphy. murphy has launched the first filibuster on gun control,0.541666667,0.520833333,3,0.521427212
0,1805,mjk1908,@Kuehntw12 @FoxNews @ktmcfarland in most cases the places with the fewest gun laws have the lowest crime rates. Go figure!!,0.541666667,0.5,0,0.305389726
0,1806,Waresmartha,"@BreitbartNews correct me if I'm wrong, but doesn't Chicago have strictest gun control laws?",0.541666667,0.3125,0,0.709007933
1,1807,lizahearns,"What about studying the health risks of gun violence as we do auto deaths, suicides, smoking, cancer ? #NoBillNoBreak",0.541666667,0.583333333,0,0.559576225
1,1808,lateandsoon,"#breaking GOP Senators are staging a ""pants-on dance on!"" for the RFID tagging of Muslims &amp; a repeal of the ""only one gun per hand"" rule.",0.541666667,0.4375,0,0.991683953
1,1809,tarbel,"Cameras cut off as Dems stage sit-in for a gun control vote,so CSPAN shows Periscope stream. https://t.co/Ibh0mlH1k8 https://t.co/mbvyt60l0j",0.541666667,0.5,0,0.202569813
0,1810,JamesIngallsII,"@mirandatorrr That's essentially your stance, after all—unless you deny liberty and safety as opposed. You favor gun control for safety.",0.541666667,0.520833333,0,0.846497137
1,1811,Politicalgamer9,So for a change I decided to switch to Fox news and 1st thing they talked is that gun backgound checks are on rise and we should worry.Whyy?,0.5625,0.395833333,2,0.83099672
1,1812,shannonmanning,"Currently taking pitches for all ""unpresidented"" fundraising shows. Let's not forget about other ongoing issues: climate, BLM, gun control.",0.5625,0.583333333,0,0.004172081
1,1813,traveloutloud,How To Contact Your Elected Representatives About Gun Control https://t.co/TuVJmrZbqR,0.5625,0.6875,0,0.429109152
0,1814,pegginggf,Democrats stage sit-in for gun vote on floor of House of Representatives https://t.co/AtjFeOcMxh explain Chicago more deaths than a war zone,0.5625,0.583333333,1,0.248920267
0,1815,JohnDaviesTeam,Hillary eyeing gun grabs by Executive Order as voter support for gun ban at 20 year low https://t.co/jwkAI3wRrh via @Self-Reliance Central,0.5625,0.583333333,2,0.143103724
1,1816,courtneymcphie,If you feel threatened by gun control watch this video.  https://t.co/cJQT07Zc3S,0.5625,0.4375,0,0.270334055
0,1817,markt001,What To Show a Liberal When They Argue Gun Control With You [Meme] https://t.co/3Ilgfi4CAb via @rightwingnews,0.5625,0.395833333,0,0.591411409
1,1818,jallen300,.@HouseDemocrats now showing pictures and names of gun violence victims on House floor. Drama building. Watch live: https://t.co/8ztpW3ln41,0.5625,0.479166667,0,0.049962583
0,1819,SPEAKAdvertisin,Why the House Democrats' gun control sit-in is only playing out on social media https://t.co/B4pM9JsAdZ via @mashable,0.5625,0.4375,2,0.708082041
1,1820,olajidefemi60,"Florida Gov. Rick Scott: ""The Second Amendment didn't kill anybody."" https://t.co/6anGKpUfpN via @CNN",0.5625,0.375,0,0.120758429
0,1821,breatheDeep3,WaPo: 'New Evidence Confirms What Gun Rights Advocates Have Said for a Long Tim... https://t.co/6hqJpj4BRR via @theblaze,0.5625,0.333333333,0,0.017909401
0,1822,Ryan_weber1,"Possibly the greatest argument of all time. ""It's not about gun control, it's about idiot control""",0.5625,0.458333333,1,0.735263559
1,1823,AbbyBRaines,"And if it's a ploy that helps make new policy to end gun violence, it's worth it.Pick your battles. #NoBillNoBreak  https://t.co/h8iLw0vHYn",0.5625,0.708333333,1,0.491243297
0,1824,lilhagen23,"@vooda1 @HamillHimself @TerryCormierGP the Democrats voted down Republican gun control measures. So, let's not always make this one sided",0.5625,0.4375,0,0.158173866
0,1825,dougatcfi,Left wing media is incredibly silent about the SC gun owner stopping mass murder.  Not surprising.,0.5625,0.333333333,2,0.860855467
0,1826,captain1ma,#debate how sticking with the second amendment?,0.5625,0.416666667,0,0.704390278
0,1827,bigaustin619,@MomsDemand If you know stricter gun control doesn't work on criminals you have common sense.,0.5625,0.375,2,0.097981037
1,1828,MTSII,Worship and pray for the victims and our country to stop this madness of gun violence and racism and homophobia. https://t.co/4ur8tb4pGG,0.5625,0.375,3,0.158212451
1,1829,LisbethGCF,“Where’s the NRA?” Americans are asking about the Second Amendment rights of Alton Sterling and Philando Castile https://t.co/yryESTgJkS,0.5625,0.4375,0,0.394447641
1,1830,mregan00,Conan O'Brien Pleads For America To 'Grow Up' About Gun Control https://t.co/9GVwxC7J3X,0.5625,0.3125,0,0.834257581
1,1831,repjohnlewis,"We must be headlights, not taillights. We can't continue to stick our heads in the sand &amp; ignore the reality of mass gun violence.",0.5625,0.770833333,1,0.473495697
1,1832,AedinMoloney,Republicans to stage a take over this evening of the Democrats sit in over gun legislation. Only live coverage is... https://t.co/BxU5fEgfjb,0.5625,0.458333333,0,0.597902347
0,1833,Daniel_Latch,Just in: The House Dems are sitting in and refusing to move until the Reps move forward on gun control.  Will... https://t.co/bXPUFR7OL4,0.5625,0.604166667,0,0.137950033
1,1834,hvonnagy,I got 40% on the “Gun violence prevention” quiz. Can you beat me? https://t.co/GOrLZysBig,0.5625,0.395833333,0,0.726833134
0,1835,cinkeith,Obviously gun laws are working on Chitown.   https://t.co/urcxcN2yKo,0.5625,0.354166667,0,0.469896313
1,1836,yearningtolearn,BBC News - Democrats hold Congress 'sit-in' protest to force gun control vote https://t.co/Duz6EFEZUV,0.5625,0.645833333,0,0.840356335
1,1837,yobulator,"@ajplus maybe the rest of the world should do the same, citing excessive levels of gun violence in the US.",0.5625,0.583333333,2,0.443503985
0,1838,JOSEPHDMYERS,@foxnews Chicago good example of working Gun Control? Law Only recently banned guns.Did they confiscate all the guns already on the streets?,0.5625,0.395833333,0,0.896283631
1,1839,cagreenfield,“Congress Gutted Researchers’ Ability to Study Gun Violence. Now They’re Fighting Back.” by @BryanSchatz https://t.co/ZsJzCJrIwx,0.5625,0.4375,1,0.170141702
0,1840,PressedEarth,"BREAKING: Missouri Reps Override Gov&amp;#8217;s Veto, Deliver Massive Defeat to Gun Grabbers https://t.co/VwSGXCF9CG",0.5625,0.25,1,0.125701009
1,1841,alleyKatsCorner,📷 refinery29: #CocksNotGlocks is the new gun control movement you’ve got to know about After UT Austin... https://t.co/ItMUWfejFa,0.5625,0.416666667,0,0.229290921
0,1842,AznGunNut,Common sense gun laws aren't. #filibuster,0.5625,0.479166667,0,0.209363568
1,1843,ErikWallenius,"@WBEZmorning @WBEZ @wbezsarabia @PerriSmall also important to mention that gun supply comes from IN and WI, as gun runner this week admitted",0.5625,0.458333333,0,0.154805481
1,1844,lmillerhill,Sounds like the @HouseGOP might want to look at gun control as a way to reduce government spending. https://t.co/bDeBZvN9Ly,0.5625,0.416666667,2,0.141175238
0,1845,RubenDColon,"""Common Sense"" Gun Control Debunked! (Man-On-Street) https://t.co/udv1fjIwpy via @YouTube",0.5625,0.4375,0,0.168752604
1,1846,JointActionComm,JAC condemns the act of hate and terrorism in Orlando. We need common sense gun legislation. https://t.co/GoWZ5JOGRR https://t.co/4oTgSE5u2D,0.5625,0.625,3,0.311169109
1,1847,BradCromes,"Thoughts and prayers are with @OhioState, #BuckeyeNation, and our nation. We must address gun violence. This cannot be accepted as normal.",0.5625,0.583333333,1,0.628753232
1,1848,ReadDavidCase,"@FLGovScott Come on, make America safer! We can work on gun control and Isis. #narrowminded @michellevisage",0.5625,0.625,1,0.911793452
1,1849,AmberNeedsSleep,"Totally down with dialogue about gun control rn, but let's not forget this was also a hate crime against LGBT people during Pride Month.",0.5625,0.625,3,0.166827082
0,1850,LaferjensenOlaf,To all Hillary and pro gun control people.  @CloydRivers #merica https://t.co/y40xr0S1oB,0.5625,0.479166667,0,0.542141393
0,1851,ronaldreggin,Do we need more gun control or less?,0.5625,0.333333333,0,0.536557605
1,1852,RunninBarePDX,Watch it all the way to the end. You'll never see the twist in this gun violence PSA coming https://t.co/UZKt3nTIBV via @HuffPostParents,0.5625,0.4375,0,0.986639768
0,1853,zach_hayes28,The only gun problem that exists in America is a deficiency of gun owners. We need more so events similar to last night occur less.,0.5625,0.5625,3,0.072712432
0,1854,Vernonsinger2,Does There Need To Be Stricter Laws For Gun Control ? - Only as far as keeping guns out ...   https://t.co/7FcWYOreez,0.5625,0.375,0,0.010343299
1,1855,jessmapel,"Via @NPR: Gun Violence 'A Public Health Crisis,' American Medical Association says https://t.co/NXarfaycWW #EndGunViolence @AmerMedicalAssn",0.5625,0.6875,2,0.064380817
0,1856,Petes1800,"Brothers Tackle Gun Control, Attempt to ‘Interview’ AR-15 Rifle ‘Blamed’ for Deadly Mass Shootings | Video https://t.co/arm68HY5j4",0.5625,0.395833333,0,0.641117113
0,1857,mshell1946,@CNN we don't need gun control we need leader's,0.5625,0.354166667,2,0.397885782
1,1858,hyddyr,Stephen Colbert Slams Senate for Failing to Pass Gun Control Bills https://t.co/H4NqfQbdTp via @YahooTv,0.5625,0.5625,0,0.270294422
1,1859,bronwyneaton,I think it is okay if a person has a gun butttt do a background check before you give a dude a gun,0.5625,0.395833333,0,0.306932874
0,1860,lairbay,"@realDonaldTrump wait, you said to use the second amendment!",0.5625,0.4375,0,0.249554298
1,1861,repjohnlewis,My colleagues &amp; I have had enough. We are sitting-in on the House Floor until we get a vote to address gun violence. https://t.co/rTqrPifuUz,0.5625,0.791666667,1,0.942578156
1,1862,alexandrap529,.@SenatorBarb When will you take action to end gun violence? https://t.co/IeQGzWeZkG via @Everytown,0.5625,0.625,1,0.193424136
1,1863,margotconover,.@MarkWarner When will you take action to end gun violence? https://t.co/vBph08p6bq via @Everytown,0.5625,0.625,3,0.978072782
1,1864,__conni,.@SenAlexander When will you take action to end gun violence? https://t.co/mgWjepJfLa via @Everytown,0.5625,0.625,3,0.075788867
0,1865,pegginggf,The second amendment was written in 1791. I don't think any of us would want the conditions of humanity that... https://t.co/VJlBnyrVhz,0.5625,0.458333333,0,0.168029415
1,1866,CharlsAriwijaya,it is time for <hashtag> Class Action Law Suit NRA <\hashtag> for continued opposition for stricter gun control regulations. https://t.co/m3z75W93Dt,0.5625,0.625,3,0.014717428
